description,Beilagensalat,Regio Apfel,type,diet,mensa,image_path
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-31/mensa-institutsviertel_wochenangebot.jpg
Swiss‑chard and lentil curry with lemon leaves; basmati rice; naan bread,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-29/mensa-rempartstrae_essen-1.jpg
Spaghetti Bolognese with organic beef; grated hard cheese,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2025-03-29/mensa-rempartstrae_essen-2.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-28/mensa-rempartstrae_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-28/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-28/mensa-littenweiler_wochenangebot.jpg
Zucchini kofta; herb yoghurt dip; Greek farmer’s salad; flatbread,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2025-03-27/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-27/mensa-rempartstrae_wochenangebot.jpg
"Hamburger TS with beef, cheese, tomato, lettuce; French fries",no,no,Meal 2,Non-vegetarian,Mensa Institutsviertel,images/2025-03-27/mensa-institutsviertel_essen-2.jpg
Superfood salad with organic smoked tofu,no,no,Quick plate,Vegan,Mensa Institutsviertel,images/2025-03-27/mensa-institutsviertel_schneller-teller.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-27/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-27/mensa-littenweiler_wochenangebot.jpg
Spicy vegetable coconut soup with organic tofu,no,no,Quick plate,Vegan,Mensa Rempartstrae,images/2025-03-26/mensa-rempartstrae_schneller-teller.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-26/mensa-rempartstrae_wochenangebot.jpg
"Mixed salad with tomato, mozzarella and basil; baguette",no,no,Meal 1,Vegetarian,Mensa Institutsviertel,images/2025-03-26/mensa-institutsviertel_essen-1.jpg
Miso soup (vegetarian and with meat options); baguette,no,no,Meal 3,Vegan on request,Mensa Institutsviertel,images/2025-03-26/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-26/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-26/mensa-littenweiler_wochenangebot.jpg
Organic beef roast with red‑wine sauce; potato croquettes; red cabbage,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2025-03-25/mensa-rempartstrae_essen-2.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-25/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-25/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-25/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-25/mensa-littenweiler_wochenangebot.jpg
Soy gyros; tzatziki; vegetable rice; carrot coleslaw,no,no,Daily dish,Vegan on request,Mensa Rempartstrae,images/2025-03-24/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-24/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-24/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-24/mensa-institutsviertel_wochenangebot.jpg
Potato dumplings with cream sauce,no,no,Dinner 1,Vegan,Mensa Institutsviertel,images/2025-03-24/mensa-institutsviertel_abendessen-1.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-24/mensa-littenweiler_wochenangebot.jpg
"Thick‑cut fries with vegetable‑soy Bolognese, chilli‑pepper cream, tomatoes, rocket and grated cheese",no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-21/mensa-rempartstrae_wochenangebot.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-21/mensa-institutsviertel_wochenangebot.jpg
Mini spring rolls; sweet‑and‑sour sauce; basmati rice,no,no,Meal 2,Vegan,Mensa Rempartstrae,images/2025-03-20/mensa-rempartstrae_essen-2.jpg
"Thick‑cut fries with vegetable‑soy Bolognese, chilli‑pepper cream, tomatoes, rocket and grated cheese",no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-20/mensa-rempartstrae_wochenangebot.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-20/mensa-institutsviertel_wochenangebot.jpg
Zucchini‑ricotta balls; red pepper ragout; pasta risotto,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2025-03-19/mensa-rempartstrae_essen-1.jpg
"Cauliflower burger with harissa mayonnaise, aubergine and rocket; French fries",no,no,Daily dish,Vegan,Mensa Rempartstrae,images/2025-03-19/mensa-rempartstrae_tagesgericht.jpg
"Thick‑cut fries with vegetable‑soy Bolognese, chilli‑pepper cream, tomatoes, rocket and grated cheese",no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-19/mensa-rempartstrae_wochenangebot.jpg
Miso soup (vegetarian and with meat options); baguette,no,no,Meal 3,Vegan on request,Mensa Institutsviertel,images/2025-03-19/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-19/mensa-institutsviertel_wochenangebot.jpg
Soy gyros; cucumber dip; French fries,no,no,Dinner 1,Vegan,Mensa Institutsviertel,images/2025-03-19/mensa-institutsviertel_abendessen-1.jpg
Mango‑wheat tabbouleh with herbs; harissa dip; baguette,no,no,Quick plate,Vegan,Mensa Rempartstrae,images/2025-03-18/mensa-rempartstrae_schneller-teller.jpg
"Thick‑cut fries with vegetable‑soy Bolognese, chilli‑pepper cream, tomatoes, rocket and grated cheese",no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-18/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-18/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-18/mensa-institutsviertel_wochenangebot.jpg
Texas skillet with soy strips and red beans; paprika dip; country potatoes,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-17/mensa-rempartstrae_essen-1.jpg
Ravioli filled with ricotta and spinach; pesto; pearl‑barley risotto; sheep’s cheese topping; leafy salad,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2025-03-17/mensa-rempartstrae_tagesgericht.jpg
"Thick‑cut fries with vegetable‑soy Bolognese, chilli‑pepper cream, tomatoes, rocket and grated cheese",no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-17/mensa-rempartstrae_wochenangebot.jpg
Sliced soy in Zurich sauce; rigatoni; baby carrots,no,no,Meal 1,Vegan,Mensa Institutsviertel,images/2025-03-17/mensa-institutsviertel_essen-1.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-17/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-17/mensa-institutsviertel_wochenangebot.jpg
Soy gyros; tzatziki; vegetable rice; carrot coleslaw,no,no,Meal 1,Vegan on request,Mensa Rempartstrae,images/2025-03-15/mensa-rempartstrae_essen-1.jpg
Vegetable lasagne with olives and sheep’s cheese; pesto,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2025-03-14/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-14/mensa-rempartstrae_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-14/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-14/mensa-littenweiler_wochenangebot.jpg
"Halloumi bowl with black lentils, beetroot dip, cucumber, papadam, tomato, olive, lemon bulgur and spicy onions",no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2025-03-13/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-13/mensa-rempartstrae_wochenangebot.jpg
Zucchini‑ricotta balls; red pepper ragout; pasta risotto,no,no,Meal 1,Vegetarian,Mensa Institutsviertel,images/2025-03-13/mensa-institutsviertel_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-13/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-13/mensa-littenweiler_wochenangebot.jpg
Vegetable‑filled cannelloni with cheese crust; tomato sauce; herb pesto,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2025-03-12/mensa-rempartstrae_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-12/mensa-rempartstrae_wochenangebot.jpg
"Mediterranean bowl: olives, basil, zucchini, bean cream, pesto, organic couscous with vegetables, Ebly soft wheat, diced tomatoes",no,no,Meal 2,Vegan,Mensa Institutsviertel,images/2025-03-12/mensa-institutsviertel_essen-2.jpg
Miso soup (vegetarian and with meat options); baguette,no,no,Meal 3,Vegan on request,Mensa Institutsviertel,images/2025-03-12/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-12/mensa-institutsviertel_wochenangebot.jpg
Börek with spinach; carrot curry; pea purée,no,no,Dinner 1,Vegetarian,Mensa Institutsviertel,images/2025-03-12/mensa-institutsviertel_abendessen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-12/mensa-littenweiler_wochenangebot.jpg
Stuffed peppers; lattice potatoes; Spanish beans,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-11/mensa-rempartstrae_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-11/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-11/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-11/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-11/mensa-littenweiler_wochenangebot.jpg
Vegetarian sliced “meat” in creamy mushroom sauce; potato rösti; colourful pan‑fried vegetables,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2025-03-10/mensa-rempartstrae_essen-1.jpg
Spaghetti Bolognese with organic beef; grated hard cheese,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2025-03-10/mensa-rempartstrae_essen-2.jpg
Vegan filet strips; hummus; vegetable salad; flatbread,no,no,Daily dish,Vegan,Mensa Rempartstrae,images/2025-03-10/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-03-10/mensa-rempartstrae_wochenangebot.jpg
Roasted vegetable Swabian dumplings with egg; tomato sauce; potato‑cucumber salad,no,no,Meal 1,Vegetarian,Mensa Institutsviertel,images/2025-03-10/mensa-institutsviertel_essen-1.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2025-03-10/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2025-03-10/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2025-03-10/mensa-littenweiler_wochenangebot.jpg
Texas skillet with soy strips and red beans; paprika dip; country potatoes,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-08/mensa-rempartstrae_essen-1.jpg
Organic beef roast with red‑wine sauce; potato croquettes; red cabbage,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2025-03-08/mensa-rempartstrae_essen-2.jpg
Lentil balls with sesame dip; organic baked potatoes; California coleslaw,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-07/mensa-rempartstrae_essen-1.jpg
Rice pudding with apple sauce and cinnamon sugar,no,no,Quick plate,Vegetarian,Mensa Rempartstrae,images/2025-03-07/mensa-rempartstrae_schneller-teller.jpg
Soy gyros; tzatziki; vegetable rice; carrot coleslaw,no,no,Daily dish,Vegan on request,Mensa Rempartstrae,images/2025-03-07/mensa-rempartstrae_tagesgericht.jpg
Baked potato with pea guacamole and bean cream,no,no,Meal 1,Vegan,Mensa Institutsviertel,images/2025-03-07/mensa-institutsviertel_essen-1.jpg
Breaded whiting fillet; tartar sauce; herb potatoes,no,no,Meal 2,Non-vegetarian,Mensa Institutsviertel,images/2025-03-07/mensa-institutsviertel_essen-2.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-07/mensa-institutsviertel_wochenangebot.jpg
Lentil balls with sesame dip; organic baked potatoes; California coleslaw,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-06/mensa-rempartstrae_essen-1.jpg
Almond‑tofu ragout with mushrooms; homemade spaetzle,no,no,Meal 2,Vegetarian,Mensa Rempartstrae,images/2025-03-06/mensa-rempartstrae_essen-2.jpg
"Pasta “Tonno” with vegan tuna, tomatoes, vegetables and olives",no,no,Daily dish,Vegan,Mensa Rempartstrae,images/2025-03-06/mensa-rempartstrae_tagesgericht.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-06/mensa-institutsviertel_wochenangebot.jpg
Miso soup (vegetarian and with meat options); baguette,no,no,Meal 3,Vegan on request,Mensa Institutsviertel,images/2025-03-05/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-05/mensa-institutsviertel_wochenangebot.jpg
Mini spring rolls; sweet‑and‑sour sauce; long‑grain rice,no,no,Meal 1,Vegan,Mensa Institutsviertel,images/2025-03-04/mensa-institutsviertel_essen-1.jpg
Pork cordon bleu with lemon jus; mashed potatoes; carrot‑pea vegetables,no,no,Meal 2,Non-vegetarian,Mensa Institutsviertel,images/2025-03-04/mensa-institutsviertel_essen-2.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-04/mensa-institutsviertel_wochenangebot.jpg
Kaiserschmarrn (shredded pancake) with apple sauce,no,no,Meal 1,Vegetarian,Mensa Institutsviertel,images/2025-03-03/mensa-institutsviertel_essen-1.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2025-03-03/mensa-institutsviertel_wochenangebot.jpg
Thai curry with vegetables and soy; basmati rice; peanuts,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2025-03-01/mensa-rempartstrae_essen-1.jpg
Crispy chicken schnitzel with tomato sauce; fusilli,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2025-03-01/mensa-rempartstrae_essen-2.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2025-02-28/mensa-rempartstrae_wochenangebot.jpg
